,iter,eta,gamma,theta_oak,theta_pine,SDe,SDs,m,loglik
251,20200,0.201646759,0.000339663,23.61133374,26.07264249,0.96855326,0.5140768,0.084277961,1513.602337
252,20400,0.194316109,0.002028975,22.96758141,26.67703153,1.135498526,0.514185532,0.082591818,1503.694851
253,20600,0.194533116,0.017675367,23.65407015,25.6171318,0.860178675,0.685124647,0.083994376,1500.256625
254,20800,0.212275427,0.002176315,23.73659328,25.56409394,0.639219071,0.650219494,0.080603079,1502.400761
255,21000,0.178277774,0.010186868,23.29108675,25.28358156,0.86004172,0.821674276,0.08247654,1487.417479
256,21200,0.196067268,0.009735752,23.45875615,26.26177735,0.700049536,0.581168869,0.083158406,1474.714096
257,21400,0.158184604,0.003430601,23.98085557,25.7977664,0.634909913,0.741867738,0.082654825,1485.198868
258,21600,0.177132573,0.005241002,23.5419334,25.70283905,0.673421324,0.546822904,0.082667974,1498.117149
259,21800,0.154194687,0.011369735,23.315419,25.94454273,0.983431218,0.539535208,0.084213678,1516.122579
260,22000,0.236748143,0.008011974,23.61821406,25.15496461,0.863251068,0.544921532,0.084625723,1515.123233
261,22200,0.183228521,0.013326156,23.63395971,25.10210856,0.857352744,0.626738431,0.08422586,1512.491743
262,22400,0.180214384,0.005715881,23.48867445,24.94266613,0.797809126,0.639430559,0.081503036,1496.387589
263,22600,0.169370832,0.004541353,23.9177341,25.28671418,0.781011632,0.843505144,0.086659604,1491.728682
264,22800,0.119660714,0.032039617,23.44260594,25.46120735,1.00385412,0.802647955,0.084712927,1472.321524
265,23000,0.180932981,0.007579717,23.40684568,26.21501493,1.000410451,0.518823353,0.084792886,1494.10248
266,23200,0.135801037,0.003570367,23.66047614,25.21720928,0.607774251,0.79937521,0.084426228,1514.225431
267,23400,0.166749592,0.01077125,23.78644361,25.02405527,0.772789426,0.59901551,0.082685862,1503.84669
268,23600,0.074203191,0.019868146,23.74547855,25.38405531,1.088096564,0.52776219,0.086294741,1495.633196
269,23800,0.112162238,0.012538878,23.61542475,25.55423187,0.70856295,0.752305391,0.083475067,1509.214666
270,24000,0.152227929,0.000248023,23.3473173,26.35575363,0.799688009,0.760150491,0.084620665,1503.731862
271,24200,0.120760238,0.017987974,23.7399886,25.08396027,0.935115639,0.813861996,0.084840418,1498.839611
272,24400,0.117296481,0.003634789,23.40690364,26.49399065,0.91861529,0.608335939,0.083615823,1508.199747
273,24600,0.163596161,0.009240475,23.29397133,26.47392161,0.817171181,0.51285093,0.08477592,1497.205032
274,24800,0.11528444,0.004955359,22.94439397,27.00827264,0.963038834,0.526702712,0.082932535,1511.730264
275,25000,0.058775597,0.009672945,23.64362148,26.1717276,0.625449332,0.717367063,0.085611041,1514.602595
276,25200,0.084364871,0.009440376,23.44817694,26.85960671,0.840501015,0.508441349,0.082504712,1509.481185
277,25400,0.130895571,0.001300786,23.4671654,26.19665488,0.766666958,0.63727444,0.084783053,1513.782253
278,25600,0.089859779,0.003827868,23.4067165,26.44722238,0.870948131,0.545441047,0.087106502,1507.557127
279,25800,0.098460799,0.00395818,23.48414732,25.01851313,0.545743798,0.743002988,0.086271643,1486.27874
280,26000,0.002652865,0.03501071,23.77033888,25.4344887,1.054253748,0.520330787,0.080879982,1476.708017
281,26200,0.061976249,0.019662263,23.65843088,25.19358852,0.955219372,0.603211197,0.085022384,1504.636901
282,26400,0.105566148,0.007225722,23.52003002,26.48223322,1.053432973,0.513279369,0.084916699,1488.577776
283,26600,0.108944395,0.004894729,22.32986667,27.16610229,1.084783195,0.511961909,0.085809654,1482.567145
284,26800,0.139754801,0.002842133,22.49895035,27.22597574,1.070869,0.541912255,0.082555552,1492.025409
285,27000,0.185923885,0.003391477,23.37628824,26.10294392,1.114188204,0.527536816,0.080296256,1478.225831
286,27200,0.20905185,0.011354031,23.71176264,26.15940496,0.921539856,0.505219897,0.086150009,1494.426009
287,27400,0.206086493,0.00285584,23.13321072,25.73130923,0.931195242,0.650903648,0.083539168,1505.989406
288,27600,0.244490522,0.015838408,23.78374696,24.92338235,0.86878211,0.682447567,0.085797675,1499.870499
289,27800,0.26314146,0.001058496,23.55019029,25.12721711,0.846208671,0.622565834,0.083705432,1506.732045
290,28000,0.227493784,0.002051158,23.87599188,25.20715677,0.78517352,0.559229448,0.084354194,1512.19674
291,28200,0.197657939,0.004640507,23.28874442,25.97923328,0.643375937,0.585880398,0.084573698,1513.80292
292,28400,0.183081834,0.0033556,22.72235435,26.77457644,0.952946178,0.505966924,0.082898856,1512.274659
293,28600,0.176538707,0.000286422,22.35285619,26.26606988,0.808892606,0.83872682,0.079997744,1449.543743
294,28800,0.155382997,0.002262068,22.27461396,26.11150286,1.293517303,0.532547663,0.08071774,1407.604021
295,29000,0.164906121,0.014377331,23.80592151,25.19526505,1.377885569,0.583404333,0.084100869,1487.944628
296,29200,0.134394607,0.00943134,23.73599994,25.40082965,0.974804298,0.597753091,0.085465159,1506.822452
297,29400,0.090875965,0.008679329,23.44941065,26.23611336,0.811354462,0.538765877,0.083604757,1508.312008
298,29600,0.074280936,0.015096313,23.52983779,25.21098087,0.544072839,0.805697345,0.085639431,1512.261518
299,29800,0.095762227,0.003688438,23.4966288,26.36248324,0.787483551,0.667405393,0.084379355,1508.061356
300,30000,0.099524423,0.015338581,23.55107743,25.52997383,0.770574394,0.736902905,0.084149669,1507.935489
301,200,0.164918492,0.012533994,23.819445,25.16974043,0.861196709,0.634511166,0.083973416,1507.167869
302,400,0.17834396,0.009220153,23.35813011,25.78753128,0.661719581,0.581860125,0.088599509,1465.340471
303,600,0.153266315,0.011057551,23.6966925,25.11195304,1.026404006,0.54077812,0.085016597,1509.675012
304,800,0.195182853,0.006961586,23.70420363,24.94342902,0.727929205,0.754056283,0.081294162,1501.621701
305,1000,0.174072021,0.001703353,23.63630673,25.4964881,0.66654009,0.775981741,0.081705464,1504.418257
306,1200,0.22700461,4.70E-05,23.74827549,25.33485936,0.845529874,0.611437099,0.084068929,1518.124764
307,1400,0.224257453,0.007802513,23.73166744,25.04573951,1.05070621,0.55389676,0.083745535,1508.160109
308,1600,0.200130104,0.008175166,23.3805491,26.00483154,0.848557802,0.596559306,0.082412115,1500.462587
309,1800,0.167968231,0.010192573,23.42577835,25.49255608,0.844580356,0.556100662,0.082946399,1515.218453
310,2000,0.090828296,0.012538224,24.1301798,24.33258467,1.174329645,0.599036371,0.084299791,1483.12866
311,2200,0.104947155,0.010013811,23.96952274,25.16355376,0.716982826,0.881589478,0.082776216,1493.072199
312,2400,0.12945993,0.018586527,23.70421289,24.63107298,0.502877574,0.945515254,0.08501412,1504.613625
313,2600,0.140536589,0.020635945,23.64958587,25.08375857,0.514640119,0.867227731,0.085126925,1500.93701
314,2800,0.109477955,0.000852163,23.89406313,25.71187822,0.896108037,0.688707792,0.084561369,1506.079247
315,3000,0.094092422,0.004772675,23.67168868,25.44409987,0.569829862,0.708126727,0.084115621,1510.848841
316,3200,0.144190557,0.007946092,23.52389733,25.06128176,0.767999578,0.542447135,0.086393217,1481.43206
317,3400,0.099560187,0.003710044,23.63658934,25.16954273,0.614453644,0.687929468,0.081952287,1504.335753
318,3600,0.138623831,0.012127204,23.44173164,24.95844589,0.518234878,0.701303962,0.085015681,1487.412196
319,3800,0.050057421,0.009561036,23.33051317,26.48283588,0.763631709,0.798929996,0.083055842,1496.658346
320,4000,0.126726292,0.006700205,23.05325296,26.69911854,0.818568152,0.678769962,0.084684315,1477.245914
321,4200,0.170887096,0.008834407,23.6094949,25.51617211,0.892571475,0.609793795,0.085710329,1515.779733
322,4400,0.180759849,0.006853464,23.38384072,25.84947571,0.781602721,0.593183775,0.083934235,1512.583992
323,4600,0.238649242,0.005628788,23.82099736,25.18303106,0.583504593,0.76954885,0.083461071,1509.016367
324,4800,0.277729808,0.010623954,23.75251409,23.71037706,0.8348821,0.713400811,0.086630489,1485.198212
325,5000,0.287607492,0.009584659,23.66025197,24.78217044,0.733043255,0.692064051,0.084754155,1519.119486
326,5200,0.272212826,0.001091016,23.4011468,25.56859156,0.86860591,0.59583052,0.082058682,1509.768629
327,5400,0.275639503,0.001448384,23.61382459,25.88345019,0.522381795,0.675780648,0.084756019,1509.458113
328,5600,0.269239531,0.005130676,23.21232868,26.20783891,0.780202927,0.617267661,0.080396763,1478.790789
329,5800,0.199520029,0.010536858,23.56834198,25.17145325,0.786658193,0.661128488,0.085423058,1511.152582
330,6000,0.144131435,0.000716475,23.64539638,25.31752067,0.789070664,0.700462379,0.082575062,1508.873009
331,6200,0.153473559,0.001662947,23.61774526,25.81311624,0.894551074,0.710632093,0.082834124,1502.3145
332,6400,0.163437021,0.020682815,23.79933903,24.79402788,1.044517315,0.569291135,0.085081594,1501.893379
333,6600,0.197995557,0.010321669,23.58121841,25.30189732,1.023920153,0.5476393,0.084364046,1515.859811
334,6800,0.165924554,0.008644571,23.65350512,25.41980158,0.970559621,0.540977642,0.084325858,1515.504743
335,7000,0.139086443,0.001337757,23.17265233,25.59472362,0.545920813,0.698818479,0.083866028,1513.764315
336,7200,0.08920155,0.007294995,23.66695991,25.34682356,0.733496212,0.820313784,0.083148041,1505.447266
337,7400,0.096831421,0.009021603,24.20698312,24.51789979,0.81356308,0.80719016,0.084965201,1471.523271
338,7600,0.129399921,0.008514455,23.65064671,25.36318546,0.924497721,0.644085002,0.081778891,1507.065644
339,7800,0.205206213,0.003220296,23.64732084,24.8993392,0.975764173,0.650089303,0.084915535,1512.754093
340,8000,0.28609744,0.000232854,23.8272745,24.79786353,0.914756601,0.501280525,0.084521507,1507.570786
341,8200,0.29690356,0.000802356,23.73689518,25.86532642,1.010944002,0.516201689,0.084751079,1502.807318
342,8400,0.282424114,0.001848391,23.28835719,26.06740644,0.896996622,0.521284174,0.083666782,1481.60731
343,8600,0.20813416,0.023333862,23.77497502,24.52978344,1.217896086,0.539143328,0.083715987,1493.18373
344,8800,0.200906705,0.028573627,23.95240426,25.06170062,1.114208821,0.618136922,0.083538268,1488.986257
345,9000,0.242088616,0.003518588,23.71687341,24.98132329,0.656717897,0.699378243,0.082975385,1519.316755
346,9200,0.235670106,0.002866179,23.71178493,25.48086575,0.620428883,0.620459345,0.083073633,1515.36091
347,9400,0.206920928,0.005978388,23.61331871,24.87474183,0.740469569,0.590253438,0.082167536,1502.839136
348,9600,0.164206876,0.0087191,23.73251039,24.90032484,0.898727438,0.725502832,0.084475652,1512.573361
349,9800,0.172526818,0.008480719,23.77886238,25.51198423,0.625635673,0.77304827,0.084549165,1512.638152
350,10000,0.150801998,0.013662343,23.88236596,24.75962257,1.058832897,0.678010714,0.082969381,1494.707169
351,10200,0.185038265,0.009766364,23.70903011,25.21654216,0.541477786,0.861961789,0.083369757,1510.042168
352,10400,0.245370606,0.004044291,23.55236608,24.83796522,0.504146181,0.829750204,0.08583038,1491.467789
353,10600,0.280746491,0.004882464,23.60276987,24.89299808,0.654211246,0.603835339,0.085690935,1499.340335
354,10800,0.291182361,0.006910384,23.7664616,24.90795101,0.858997154,0.555786232,0.084869845,1512.335209
355,11000,0.290809098,0.01354211,23.85240367,25.10011606,0.542666119,0.830143117,0.084755979,1491.287897
356,11200,0.297616625,0.000852775,23.5332749,24.89231398,1.164544468,0.577464548,0.087687221,1471.786775
357,11400,0.293925252,0.00684659,23.73625685,24.8496779,0.669298628,0.6765352,0.084718346,1519.642424
358,11600,0.297279422,0.001498972,23.68295794,25.10058431,0.790768529,0.5674989,0.083341809,1510.468497
359,11800,0.262458151,0.006314172,23.70176732,25.14920742,0.92807737,0.51637008,0.081673253,1509.753306
360,12000,0.250132536,0.00959603,23.7028124,24.51607377,0.589775778,0.841586621,0.083767962,1508.145125
361,12200,0.20991457,0.020573197,23.55410763,25.31093488,0.942368171,0.550518731,0.085533432,1498.181431
362,12400,0.267500836,0.003803189,23.73796306,25.66663594,1.093283926,0.575349476,0.082390103,1500.395377
363,12600,0.298440865,0.000257331,23.83511744,25.86334004,0.550235772,0.650670805,0.080904459,1459.829593
364,12800,0.27637725,0.014198977,23.99202984,24.79099657,0.593133827,0.891468402,0.085974093,1496.854017
365,13000,0.275705585,0.017959142,23.88321716,24.81637998,0.640276167,0.807413953,0.085096633,1504.342267
366,13200,0.267120497,0.004164157,23.74607235,24.44417679,0.731746101,0.658259611,0.085178982,1507.931391
367,13400,0.268356837,0.011357267,23.81671039,24.61904473,0.625323569,0.882152378,0.084103645,1513.272654
368,13600,0.26084263,0.008470442,23.47977944,25.67144001,1.020104272,0.600407283,0.082882384,1511.280672
369,13800,0.298584571,0.000598381,23.63466918,25.11923785,0.774075282,0.609066604,0.083369283,1520.380028
370,14000,0.252147917,0.00554922,23.49776534,25.37630393,1.005907601,0.57933113,0.083788125,1513.378511
371,14200,0.2331182,0.002340673,23.72455425,25.3517562,0.786450578,0.628985718,0.084410823,1518.239043
372,14400,0.200229254,0.001407188,23.68634087,25.6560558,0.868333144,0.59636831,0.082804197,1509.471808
373,14600,0.184072644,0.008484108,23.40874837,25.68356258,0.99550224,0.544721333,0.083394206,1518.757622
374,14800,0.179296715,0.006566809,23.74213597,25.34082996,0.741703961,0.612442709,0.083107809,1515.509833
375,15000,0.198094637,0.011920439,23.58358954,25.43825512,0.625630635,0.765216409,0.083352375,1508.72084
376,15200,0.245070266,0.00215149,23.67702113,24.27092715,0.620324803,0.845954898,0.081804928,1496.378013
377,15400,0.266196139,0.002635309,23.69005816,24.55300347,0.742177192,0.677533395,0.082850168,1513.127398
378,15600,0.247975366,0.007120947,23.7586831,24.96990639,0.884416253,0.641819913,0.082344623,1510.260719
379,15800,0.232139529,0.005521915,23.57090232,25.05353846,0.562493269,0.822398456,0.0816616,1502.949328
380,16000,0.21032336,0.01230136,23.71733896,24.66653213,1.154601501,0.54494239,0.086015081,1496.914867
381,16200,0.26026783,0.001953431,23.29261536,25.35892166,0.772820922,0.677639999,0.081971017,1506.868467
382,16400,0.182886609,0.009400182,23.61027202,25.82603816,0.888994717,0.585751058,0.084313176,1514.722177
383,16600,0.157675828,0.019321735,23.71850825,24.68739666,0.751331808,0.85817915,0.083779638,1495.876596
384,16800,0.124625429,0.010687333,23.58068193,25.85539832,0.957635712,0.608628008,0.083002184,1516.983116
385,17000,0.045657554,0.013266836,23.90897945,25.6239624,0.664472107,0.783127269,0.080955607,1482.98758
386,17200,0.002986091,0.012539214,23.35942801,26.46788391,0.719714957,0.562149647,0.086838054,1488.501646
387,17400,0.028537271,0.014609688,23.71990086,25.76232874,0.720691947,0.774502916,0.084446232,1508.622981
388,17600,0.070912457,0.010710266,23.45925215,25.80382271,0.537453951,0.684619043,0.083664047,1508.892416
389,17800,0.0033915,0.004185085,23.75427847,27.10726264,0.997921825,0.747170466,0.083436317,1492.844817
390,18000,0.047672701,0.008170204,23.59512448,26.87786512,0.860411948,0.542760068,0.084566325,1500.881365
391,18200,0.083707494,0.005566186,23.3282775,26.8411306,0.947670825,0.538864322,0.083176913,1513.742162
392,18400,0.043936284,0.014185763,23.52686651,25.96316898,1.195267636,0.556058856,0.084192266,1507.988244
393,18600,0.038094917,0.019135506,23.61082247,25.5015494,1.204450038,0.559506609,0.082044329,1502.122728
394,18800,0.086494532,0.001708597,23.61483426,26.25723808,0.622456314,0.819011026,0.081298319,1504.231199
395,19000,0.083367101,0.003636705,23.03137725,26.30178581,0.773526959,0.653412644,0.086689835,1491.635473
396,19200,0.047044648,0.016554317,23.79638478,25.6433486,0.808518738,0.761706131,0.082724636,1503.808628
397,19400,0.136213124,0.004807422,23.60441123,25.82700046,0.956194464,0.712579947,0.084282437,1505.832237
398,19600,0.126747035,0.010552968,23.19606298,26.06572198,1.086175082,0.525424748,0.082284417,1498.357725
399,19800,0.191626703,0.01722901,23.6300512,25.00715064,1.042099758,0.581815422,0.083768126,1512.646903
400,20000,0.214825335,0.015523243,23.50435731,25.62048335,0.639600946,0.776613582,0.083363593,1480.202232
401,20200,0.1914307,0.006674759,23.14228133,26.36864538,0.967729079,0.661695186,0.083838424,1468.722769
402,20400,0.252097727,0.006077149,23.71289969,25.1780877,0.905199067,0.53973067,0.083895128,1515.663093
403,20600,0.27165922,0.013022679,23.61503751,24.47994988,0.550171525,0.971414482,0.082807579,1500.499651
404,20800,0.256336127,0.013644746,23.75121644,24.77434154,0.711188172,0.752932631,0.084363525,1512.200901
405,21000,0.288579205,0.000305333,23.59785657,25.47531199,0.909061618,0.612259371,0.084612914,1511.271176
406,21200,0.202357592,0.004955223,23.66283532,25.53161074,0.9627688,0.575156206,0.084047724,1518.80443
407,21400,0.194007928,0.00881648,23.86804243,25.43102662,0.982280629,0.620593145,0.084290563,1509.672035
408,21600,0.269740907,0.00567907,23.34165297,25.72762821,0.962605528,0.513420054,0.082688211,1515.296668
409,21800,0.283208394,0.00224939,23.49417427,25.32696575,0.706942045,0.635484115,0.083783061,1518.529606
410,22000,0.281392182,0.001509467,23.20540352,25.7003169,0.925973813,0.526765819,0.084536497,1502.593318
411,22200,0.274002051,0.022014308,23.87614635,25.22074491,0.97787383,0.54272181,0.08363758,1492.309839
412,22400,0.261561138,0.009241675,23.69447897,25.27283732,1.085254705,0.569653008,0.084329831,1508.156799
413,22600,0.27127336,0.026324005,23.80029745,24.90452457,0.96274215,0.758096666,0.084743108,1494.367842
414,22800,0.26569146,0.01457001,23.69452084,24.81340783,0.649963487,0.884862262,0.082829765,1504.059764
415,23000,0.290134351,0.004592996,23.74360882,25.09340907,0.833788545,0.616322851,0.084213664,1513.941385
416,23200,0.287255572,0.003672718,23.27989163,25.25192847,0.737855788,0.670456099,0.081985461,1498.4034
417,23400,0.214296239,0.003640731,22.5477035,25.6147085,0.6186401,0.822285547,0.083898665,1418.194962
418,23600,0.134522365,0.006976449,23.14858849,25.90177719,1.121355363,0.572847811,0.087427587,1488.375813
419,23800,0.127324983,0.009405532,23.505992,25.54866942,0.817105627,0.640593454,0.083442769,1508.691703
420,24000,0.074839182,0.024800293,23.7986247,25.32796786,0.983942697,0.548839162,0.082013911,1488.839226
421,24200,0.065950203,0.014432746,23.92513295,25.24696763,0.919400701,0.591896115,0.08378568,1508.488164
422,24400,0.061455269,0.013377003,23.7884034,24.57165842,1.158444025,0.857452798,0.085668255,1474.875322
423,24600,0.048375075,0.019753239,23.72867111,24.39345256,1.061223436,0.611276133,0.084628626,1493.222657
424,24800,0.058721366,0.017057322,23.57813858,25.30417434,0.690404817,0.748540757,0.083552794,1509.276611
425,25000,0.022333888,0.025575299,23.86169925,25.07600364,0.791546034,0.755495823,0.082925378,1495.295643
426,25200,0.092953857,0.017633536,23.74390429,24.51065795,0.662087921,0.787932391,0.085148847,1505.951622
427,25400,0.108276535,0.002534588,23.8903668,24.72128407,0.741383634,0.622720967,0.083935094,1503.905548
428,25600,0.09737658,0.007395459,23.16623287,25.28462483,0.589393575,0.779041947,0.082519349,1485.543588
429,25800,0.073929781,0.012347979,23.7830628,25.05531842,0.538025382,1.003662417,0.085615395,1495.959392
430,26000,0.041352891,0.030020594,23.5500277,24.80086895,0.675799184,1.306704896,0.085197697,1468.913239
431,26200,0.030620473,0.015675627,23.71087429,25.47951951,0.566383806,0.979727367,0.081661049,1492.014809
432,26400,0.119856908,0.000516131,23.14436649,25.7410579,0.50867075,0.793774831,0.081683373,1510.156457
433,26600,0.125618795,0.002725905,23.28954698,26.35362548,0.858824501,0.541690259,0.083217374,1502.221134
434,26800,0.1055506,0.011669025,23.66685418,25.71421767,0.542186888,0.635088804,0.085786634,1504.776577
435,27000,0.096929903,0.007462623,23.67803612,26.19599634,0.675294846,0.711623618,0.08488554,1501.219762
436,27200,0.133280077,0.006751427,24.16367399,24.50662694,0.623994052,0.742020142,0.084985853,1491.023239
437,27400,0.101532028,0.009053956,23.60077989,24.91967453,0.997657235,0.611509806,0.082879368,1510.828024
438,27600,0.078057196,0.013762646,23.82514735,24.78574236,0.803385262,0.820531206,0.084352364,1505.677822
439,27800,0.101031529,0.031720412,23.60299847,24.07443728,1.062603189,0.573311403,0.085177382,1476.762882
440,28000,0.051712378,0.020776817,23.58135518,25.82818445,1.068276233,0.512738134,0.082390534,1504.735299
441,28200,0.14999983,0.003966019,23.13257671,26.58166696,0.858898362,0.583531259,0.082384576,1484.374414
442,28400,0.127940934,8.59E-05,22.68417929,27.55096634,0.89831414,0.544934064,0.085562509,1494.0599
443,28600,0.130293186,0.008764527,23.42154188,25.89091095,1.076523867,0.56584409,0.083858996,1509.329742
444,28800,0.090600953,0.002203939,23.78586539,26.05198605,0.845260059,0.565878326,0.083682954,1503.847425
445,29000,0.148650593,0.005158861,23.20639549,26.20705119,0.825523808,0.530599756,0.081733197,1495.367912
446,29200,0.096743482,0.035172278,23.98380047,24.41688947,0.654796093,1.042067704,0.084994244,1477.35665
447,29400,0.060042386,0.018762346,23.80031821,25.00394364,0.786253968,0.784585636,0.083747994,1510.839782
448,29600,0.047959808,0.011911796,24.02809745,23.87692884,0.528635763,0.977507846,0.087573462,1471.374972
449,29800,0.066232353,0.021871655,23.71551594,24.78395327,0.68366861,0.799399211,0.081959695,1485.31554
450,30000,0.047823484,0.010440156,23.34269648,26.25567908,0.645023663,0.762980019,0.083724619,1507.374193
451,200,0.134872177,0.003869202,23.47217626,25.62156782,0.61140869,0.780930303,0.082552415,1498.128569
452,400,0.183774806,0.003225991,23.17032739,25.50785617,0.620040118,0.7629536,0.08237021,1491.320531
453,600,0.167764529,0.02010933,23.73381254,25.06457863,0.764796568,0.698565565,0.084531052,1507.121564
454,800,0.213027836,0.01455033,23.34936372,26.14979335,0.92043301,0.558775335,0.084077397,1497.428226
455,1000,0.173662232,0.013390805,23.6455605,25.5802721,1.181188404,0.504478383,0.08361829,1507.136709
456,1200,0.170794702,0.005526085,23.40131934,25.63745071,0.934351428,0.569626835,0.08253662,1511.854998
457,1400,0.231763115,0.005772569,23.59553378,25.79376287,0.852122407,0.559460274,0.081541846,1511.780061
458,1600,0.27342187,0.013765039,23.75102767,25.6567958,0.578447265,0.616153768,0.086211214,1476.155392
459,1800,0.262273007,0.008289325,23.92200768,24.68668552,1.024162662,0.547513062,0.083914341,1513.07453
460,2000,0.26837913,0.00559338,23.3387132,25.10073881,0.851995699,0.685404435,0.085563648,1497.999285
461,2200,0.290063274,0.002870756,23.4881253,25.89413102,0.8477161,0.523700838,0.08675397,1484.965429
462,2400,0.280407056,0.007908849,23.32638163,25.90720791,0.990658099,0.51327439,0.085538465,1502.215664
463,2600,0.282084593,0.013071002,23.44058759,25.27711554,0.7903477,0.79930341,0.084278188,1503.8316
464,2800,0.286963658,0.000821418,23.75469931,24.94005303,0.515777904,0.888496485,0.083901615,1506.451577
465,3000,0.264099041,0.005175011,23.64588171,25.36142693,0.562459735,0.723837444,0.085572147,1515.485381
466,3200,0.244717006,0.009088468,23.74116105,25.15730669,0.852682166,0.564588923,0.084801239,1511.815196
467,3400,0.22318712,0.004200845,23.4365625,25.079634,0.643461465,0.742337283,0.084101191,1512.2712
468,3600,0.247643883,0.008079306,23.54672011,25.01684707,0.501159779,0.667205208,0.083033124,1515.275651
469,3800,0.22013287,0.020029148,23.66837171,25.41729277,0.991093539,0.589771051,0.083840862,1498.820641
470,4000,0.231364566,0.015975157,23.71429936,24.80119043,0.969975167,0.690204292,0.085255132,1506.214915
471,4200,0.214050366,0.013937038,23.68392364,24.94905792,0.55886018,0.75682659,0.083518259,1515.77988
472,4400,0.233784443,0.008692675,23.48476615,24.68370806,0.513093846,0.807665658,0.083560451,1507.607879
473,4600,0.200572214,0.006017608,23.72868676,24.97098819,0.696775356,0.704285668,0.083967145,1508.215897
474,4800,0.147798944,0.011700615,23.51905272,25.35130733,0.557915884,0.788126809,0.084892682,1507.877446
475,5000,0.148097793,0.002702766,23.94990054,25.771904,0.771615667,0.530508004,0.083737916,1511.073086
476,5200,0.146897572,0.010635237,23.53054259,26.35301533,0.546182836,0.684286898,0.083664173,1479.53366
477,5400,0.112700811,0.008987399,23.73980051,25.75846522,0.947330286,0.577019029,0.083351574,1511.410832
478,5600,0.070911841,0.0185416,23.74199534,25.80557865,0.642054939,0.892504515,0.083790481,1498.967334
479,5800,0.129909945,0.017421934,23.70971445,25.00856204,0.521744739,0.865629186,0.083299115,1507.567792
480,6000,0.154503074,0.005741556,23.6124059,24.9129359,0.584948191,0.61626271,0.085025267,1481.757772
481,6200,0.146027028,0.008740595,23.62415727,26.09999252,0.571159162,0.664853266,0.0889952,1476.062039
482,6400,0.133728673,0.000592014,23.72157984,25.98248292,0.80652432,0.554072575,0.084548892,1514.99374
483,6600,0.130313017,0.00335208,23.67701333,25.34428949,0.804548211,0.609614072,0.083666249,1511.488185
484,6800,0.125531255,0.005860241,23.43644286,25.56712575,1.015356812,0.606516996,0.083426423,1504.874171
485,7000,0.128575768,0.00302507,23.43174381,26.17666332,1.110115717,0.535283701,0.083315374,1491.455452
486,7200,0.145640473,0.01464621,23.56702361,25.17912378,0.915302771,0.598018436,0.084470439,1500.312007
487,7400,0.170744266,0.019210666,23.61608288,25.22262523,0.948185265,0.572504836,0.083692746,1505.33172
488,7600,0.298257684,0.012822747,23.84178943,24.40682557,0.882668455,0.701093761,0.081125909,1497.194563
489,7800,0.215015773,0.022690827,23.81634582,25.29211872,0.912282459,0.824988433,0.084637841,1498.002179
490,8000,0.265052289,0.013501058,23.90792497,24.89963985,0.988445318,0.630148329,0.082562202,1500.844584
491,8200,0.243838725,0.003108076,23.29896506,25.44285022,0.988920955,0.689012791,0.083087764,1497.371404
492,8400,0.278159274,0.014796737,24.04257171,24.73795222,0.982135526,0.62789454,0.084064398,1491.81596
493,8600,0.263348422,0.005052875,23.73590606,25.27749372,0.702825836,0.698222968,0.083818674,1511.776532
494,8800,0.214652439,0.019583491,23.84024379,24.40682437,0.592973189,0.789881742,0.084044153,1503.393056
495,9000,0.189359144,0.010819605,23.54089999,25.70258793,0.783521147,0.574543763,0.084249406,1512.566491
496,9200,0.168936978,0.018984403,23.70649523,25.60793164,0.613835591,0.781068908,0.083858357,1498.907237
497,9400,0.218713514,0.001371865,23.43091421,25.00394452,0.660948726,0.578666943,0.08328536,1504.670473
498,9600,0.153051042,0.005243836,23.99578281,25.38980573,0.890365417,0.859476588,0.081182948,1469.204647
499,9800,0.13380236,0.008732759,23.56605945,25.35841559,0.904860886,0.729554928,0.084319372,1512.226416
500,10000,0.131738759,0.012431824,24.14019463,24.26200802,0.547688186,0.781033515,0.081996473,1470.13305
