,iter,eta,gamma,theta_oak,theta_pine,SDe,SDs,m,loglik
501,10200,0.167133529,0.006132296,23.78095829,25.08510599,0.614219588,0.783963362,0.084539141,1518.781219
502,10400,0.141367189,0.009287619,23.57186838,24.99411046,0.823147754,0.545738956,0.083700932,1491.648382
503,10600,0.066271744,0.002026734,24.05253638,26.07815223,1.020589219,0.539417433,0.085760984,1504.325527
504,10800,0.080518636,0.00918654,23.50059637,26.08876711,1.046695019,0.606058187,0.083779078,1507.478408
505,11000,0.10629374,0.012471339,23.75136699,25.63457603,0.880990975,0.606385729,0.084071036,1515.859193
506,11200,0.182647814,0.008594065,23.58534756,25.72469267,0.946522882,0.521580562,0.086004963,1511.347735
507,11400,0.077210244,0.022368837,23.61936747,26.93113178,0.810820321,0.621013688,0.083240456,1381.697924
508,11600,0.113409019,0.010778599,23.01109189,26.01836567,0.714946924,0.582735838,0.083245587,1498.138701
509,11800,0.121837958,0.000670977,22.31686266,26.77957109,0.78087916,0.741232786,0.080601534,1490.900253
510,12000,0.129269888,0.000100485,23.55303658,26.00907135,0.764109656,0.583262848,0.081399008,1497.841481
511,12200,0.109745318,0.002927025,23.14955141,26.76096862,1.049466356,0.507861711,0.082024085,1509.758865
512,12400,0.044384852,0.007621118,23.32901765,27.36870275,0.94179344,0.505950054,0.085758227,1512.427838
513,12600,0.037219609,0.006712651,23.37375395,27.11107027,0.673970722,0.723534771,0.083849399,1518.45481
514,12800,0.001011709,0.010462584,23.37203742,26.9854185,0.544548913,0.982178098,0.083650748,1495.4477
515,13000,0.062716048,0.00086002,23.18666599,27.17044572,0.750363281,0.583629513,0.082686872,1485.914208
516,13200,0.079799821,0.017733447,23.57530545,26.37696787,0.94574077,0.514554568,0.083235298,1507.70357
517,13400,0.075560957,0.008479331,23.52993016,26.02407334,0.625620278,0.666133054,0.083655171,1511.379941
518,13600,0.0620085,0.011864882,23.82700784,25.11314177,0.585520986,0.793386072,0.083459523,1511.594015
519,13800,0.089964415,0.003851636,23.4945543,25.93424953,0.6231392,0.682128465,0.08337161,1520.399152
520,14000,0.139177782,0.006943631,23.4075743,25.20433464,0.539755534,0.897541734,0.083705491,1500.03507
521,14200,0.231543239,0.00194699,23.77522153,24.719096,0.503778115,0.696363904,0.082194814,1504.174222
522,14400,0.166775225,0.004297525,23.70082495,24.85318241,0.840210058,0.718312892,0.082655527,1509.269731
523,14600,0.165684112,0.015689785,23.43767002,25.17214494,0.540025365,0.88527631,0.083555957,1497.979453
524,14800,0.169620666,0.012997468,23.92518484,24.37382592,1.00243804,0.753633787,0.083074774,1499.887749
525,15000,0.210947709,0.005864898,23.80219185,25.75543735,0.944244649,0.531928232,0.082030969,1490.544478
526,15200,0.181202796,0.002960355,23.61622915,25.80559594,0.855147906,0.533930958,0.084469429,1517.155265
527,15400,0.170452621,0.002733426,23.6098452,24.96121845,0.83280912,0.658181741,0.082640309,1512.427849
528,15600,0.177562082,0.006815486,23.22951168,25.33053499,0.561595164,0.780404535,0.085118227,1503.918537
529,15800,0.169357714,0.004063769,23.67875847,25.20308081,0.617757671,0.721329853,0.08468197,1513.920421
530,16000,0.159430467,0.017159375,23.93995723,24.29510639,0.517693222,1.04890257,0.083017067,1492.094282
531,16200,0.152922415,0.010451611,23.6954994,25.23655478,0.680254298,0.857736924,0.082115432,1506.698745
532,16400,0.083746315,0.008603803,23.32345395,26.09087738,0.768315552,0.671109143,0.082163273,1503.280281
533,16600,0.127391968,0.00542881,23.56017528,25.82248111,0.584929259,0.666269239,0.085544871,1508.929784
534,16800,0.061249022,0.002730501,23.92583945,26.22980914,0.808877563,0.625964976,0.083819973,1503.665487
535,17000,0.07731588,0.006823401,23.65583701,26.15958634,0.612228322,0.693169484,0.086603303,1508.005756
536,17200,0.067547744,7.20E-05,23.33081449,27.52188908,0.720356222,0.735148442,0.087979595,1457.117281
537,17400,0.0880375,0.004037178,23.70149436,26.70586669,0.597409041,0.524421012,0.085794692,1493.548083
538,17600,0.069686701,0.00620594,23.24549674,25.71564285,0.954779099,0.760529163,0.084749203,1495.149298
539,17800,0.103965528,0.006644905,23.68065555,25.30349523,0.526403547,0.752903045,0.082749737,1508.404761
540,18000,0.101521615,0.006906639,23.38127304,25.94412605,0.572116005,0.711977296,0.084368818,1515.899051
541,18200,0.103896783,0.00389433,23.27786361,26.5641684,0.860831242,0.52995817,0.082638194,1519.180184
542,18400,0.080874465,0.011485005,23.63934568,25.89451828,1.062213591,0.55729492,0.082974516,1508.933197
543,18600,0.068025252,0.01512142,23.74371055,25.71447809,0.976544508,0.577236718,0.083384247,1515.662068
544,18800,0.13737348,0.01307664,23.35130327,25.0898735,0.849318101,0.693410098,0.084804824,1503.754033
545,19000,0.221802097,0.004714771,23.50062752,25.4409821,0.64782183,0.798607324,0.081612451,1504.611798
546,19200,0.269087104,0.002190277,23.86303251,25.31918073,0.555686929,0.780843104,0.08508701,1515.143914
547,19400,0.231495799,0.005357869,23.6226123,24.78787221,0.864942268,0.570563849,0.085999232,1507.443906
548,19600,0.199695053,0.01666616,23.87712317,25.04513624,0.55011392,1.081467865,0.081179807,1485.684693
549,19800,0.198805483,0.002554789,23.68506671,25.30442342,0.655868368,0.719741255,0.083580111,1519.038264
550,20000,0.188110705,0.005108686,23.85573301,25.57647035,0.787671844,0.656002132,0.08492119,1491.259918
551,20200,0.225164276,0.046794924,23.71325859,24.62470234,0.839243862,0.600945131,0.081277607,1457.374959
552,20400,0.215090171,0.008879864,23.59510478,25.51952231,0.620112919,0.604027038,0.085844615,1507.338733
553,20600,0.239814859,0.000888617,23.9196559,24.48352588,0.534742486,0.707084806,0.085180818,1497.557245
554,20800,0.201752814,0.002152483,23.94663862,24.65867963,0.815509532,0.592406692,0.085546147,1506.811127
555,21000,0.141449882,0.004328658,23.72809557,25.23066584,0.614617973,0.816816934,0.081883466,1509.640065
556,21200,0.138592785,0.014565121,23.89313226,24.88012656,0.907554058,0.723671754,0.082351096,1499.92081
557,21400,0.167555204,0.002100386,23.35172744,25.67901573,0.819267101,0.677242603,0.085350803,1510.204853
558,21600,0.110321311,0.008855586,23.28288025,26.07230682,0.669358176,0.72778694,0.083326919,1502.163864
559,21800,0.233957973,0.00508109,23.57395389,25.05762556,0.608167507,0.651538594,0.084409291,1512.813089
560,22000,0.176674189,0.021886295,23.78992534,25.1025887,1.163497285,0.587492841,0.083384325,1489.701616
561,22200,0.17995005,0.00451594,23.83525514,24.88516839,0.860753658,0.566769599,0.084272213,1506.517733
562,22400,0.126606778,0.018986703,23.565283,25.03367245,0.741863559,0.946090945,0.0840944,1501.15612
563,22600,0.118985822,0.021506404,23.82496696,25.31833939,0.608383163,0.904100222,0.085964516,1493.263023
564,22800,0.098561647,0.004759181,23.66625761,25.3033893,0.693060675,0.865711678,0.084949873,1509.20132
565,23000,0.199248074,0.008147855,23.60225337,25.04690659,0.838746185,0.589754958,0.083595596,1513.208362
566,23200,0.165921231,0.000545302,23.81947944,25.38084208,0.774420413,0.691000222,0.085323787,1497.524909
567,23400,0.199366623,0.015751185,23.39871377,24.57879793,0.665400534,0.840395843,0.084232688,1477.653268
568,23600,0.203101591,0.000393167,23.35726377,25.54870694,0.918831237,0.636663572,0.085187198,1504.480217
569,23800,0.176123806,0.000783187,23.25049101,25.46831827,0.587762851,0.743934717,0.086391772,1500.335355
570,24000,0.133258538,0.005661108,23.53584816,25.86965908,0.699138247,0.82342399,0.08247221,1495.381757
571,24200,0.143157343,0.014581686,23.42767531,25.12910181,0.686145173,0.844054256,0.085374734,1508.889346
572,24400,0.1497829,0.002258837,23.49093667,25.70577987,0.77774807,0.589186503,0.083231478,1511.182295
573,24600,0.198083133,0.006494341,23.55191029,25.23706154,0.699044237,0.807191619,0.082535204,1503.677187
574,24800,0.279579805,0.002478424,23.44407283,25.2573452,0.729188862,0.698110305,0.084692385,1515.58634
575,25000,0.286508967,0.006695936,23.60750921,24.80824918,0.632163105,0.856454683,0.086084043,1502.040103
576,25200,0.287561136,0.002542552,23.75999139,24.0873032,0.818381166,0.685764128,0.083937727,1485.446484
577,25400,0.262074861,0.017728894,23.94939272,24.48801756,0.898615651,0.679426178,0.081270702,1497.555726
578,25600,0.253382727,0.011659079,23.51564651,25.8090977,0.888161288,0.541251704,0.08468705,1497.076241
579,25800,0.236983696,0.003321438,23.56564824,25.23857362,0.564683259,0.732216632,0.08384977,1518.135454
580,26000,0.252053948,0.003671807,22.89846585,25.8704357,1.165354104,0.598754265,0.084731672,1481.197518
581,26200,0.240931791,0.01037974,23.4372516,25.42030023,0.909197055,0.541759087,0.083982579,1514.691708
582,26400,0.290589838,7.75E-05,23.59061199,25.78688052,0.707060464,0.655049472,0.083366612,1498.387993
583,26600,0.227932544,0.008411238,23.78254836,25.16274732,0.730358874,0.727697037,0.084470563,1506.968101
584,26800,0.236431249,0.008511125,23.5579334,25.52945479,0.748301252,0.613186024,0.083070934,1514.723814
585,27000,0.239368452,0.001338236,23.90438513,25.24661642,0.818893441,0.698786204,0.084805431,1516.790869
586,27200,0.181269822,0.003384008,23.6585042,25.33912459,0.576221634,0.745905557,0.081996103,1512.378041
587,27400,0.159399856,0.015376602,23.95254737,25.3935225,1.08187151,0.517664406,0.08220207,1486.293758
588,27600,0.160199932,0.000767295,23.08616954,26.53427787,0.701823531,0.566921774,0.082697081,1499.025362
589,27800,0.157443811,0.00247926,22.87719402,26.73599019,0.891748378,0.53407645,0.085132985,1505.08491
590,28000,0.168955513,0.013744638,23.69250464,26.15302876,0.959625562,0.536559973,0.085491039,1495.147124
591,28200,0.216497161,0.008596061,23.7285039,25.42379658,0.9941083,0.535814058,0.084260885,1514.832965
592,28400,0.217679532,0.000912406,23.04666491,26.56593885,0.854294065,0.51933763,0.086548648,1494.656126
593,28600,0.233544692,0.014374577,23.56010207,25.49613452,0.81998667,0.626623642,0.084028856,1507.680205
594,28800,0.254808879,0.003839009,23.31218967,25.45609774,0.837758539,0.570698768,0.083990818,1513.289932
595,29000,0.19251609,0.011419945,23.41646251,25.68978395,0.997863263,0.512322691,0.085923568,1506.072778
596,29200,0.192552724,0.005326109,23.40551889,25.02759247,0.754002145,0.626642766,0.081558678,1501.190792
597,29400,0.063962442,0.006286008,23.40509299,26.57653338,1.061509195,0.528574463,0.085661027,1505.791744
598,29600,0.08857025,0.009438319,23.74910159,26.19944394,1.011462281,0.557822411,0.086728802,1498.693753
599,29800,0.045913059,0.018158453,23.31407138,26.39495011,1.093309573,0.563852009,0.08411654,1502.69103
600,30000,0.063316946,0.002816453,23.92323264,25.96922907,0.912982375,0.580767245,0.078224471,1462.505013
601,200,0.200918544,0.0182831,23.96800139,24.78372071,0.832984122,0.650119684,0.083481809,1498.655206
602,400,0.170052272,0.023113574,23.76103234,24.17843424,0.902992084,0.868820096,0.081486737,1485.401883
603,600,0.074904314,0.020856415,23.8122874,24.65686447,1.106627422,0.811893977,0.083842467,1488.111814
604,800,0.073111275,0.013365343,23.4864385,25.27120476,0.554147274,0.799119574,0.084750505,1501.370066
605,1000,0.054938962,0.007924232,23.47872061,26.18309046,1.035342281,0.601994517,0.08400948,1514.523512
606,1200,0.093036146,0.010225097,23.74008831,25.64465552,0.858680865,0.608104289,0.084093319,1512.325324
607,1400,0.072471125,0.002641354,23.70497154,26.34823957,0.752259781,0.747173903,0.086975779,1496.603191
608,1600,0.010078304,0.011202187,23.4240919,27.26295714,1.173612728,0.678163163,0.083256279,1485.122847
609,1800,0.043461934,0.009153681,23.4635464,26.40665773,0.796022567,0.584461887,0.084933026,1505.314226
610,2000,0.110240629,0.00640739,23.37413781,25.83060371,1.090801092,0.536753418,0.08310013,1507.330135
611,2200,0.148962056,0.003743135,23.14230053,26.03650998,0.812800876,0.537226229,0.079376821,1478.737025
612,2400,0.071062231,0.004061666,23.59709065,26.27667786,0.978464289,0.567700074,0.082506988,1509.278097
613,2600,0.101320894,0.000587606,23.29359115,25.92589673,0.683660159,0.868869364,0.081521277,1434.348545
614,2800,0.117594026,0.010260062,23.59687554,25.3551477,0.589763724,0.755651473,0.086067767,1502.08422
615,3000,0.122331061,0.006324186,23.75674731,25.11824122,0.972544918,0.684274095,0.083106625,1502.990457
616,3200,0.169778536,0.018611829,23.58516571,25.28266553,0.615382356,0.697425168,0.084871903,1496.605483
617,3400,0.138663185,0.002932124,23.73631524,24.77258536,0.627174687,0.849457993,0.085766113,1498.477234
618,3600,0.196684465,0.007823173,23.79473234,25.0782384,0.739738309,0.745390911,0.083931934,1516.098542
619,3800,0.20856887,0.010733909,23.40492887,25.21528686,0.709114215,0.743218653,0.085525181,1511.307502
620,4000,0.137605675,0.02642912,23.69425576,24.826301,1.024177022,0.639652499,0.085210683,1496.429191
621,4200,0.154802035,0.006019017,23.53664533,25.55731122,0.823497273,0.689050583,0.084708182,1513.385422
622,4400,0.145192947,0.009106352,23.58771637,25.93665484,0.982525462,0.597092777,0.084223418,1514.945722
623,4600,0.204732279,0.02008035,23.67843456,24.74404887,1.004582099,0.605472544,0.083098924,1501.51568
624,4800,0.245931454,0.025029279,23.94056941,24.28719946,0.995749157,0.604310631,0.084516014,1489.213844
625,5000,0.248861237,0.012591136,23.73211239,24.44928198,1.019566615,0.555375109,0.08295001,1503.17836
626,5200,0.226918965,0.002749,23.41346698,25.9272154,0.935264786,0.63821022,0.082626501,1503.617488
627,5400,0.223383381,0.001037813,23.51237223,25.73295425,0.79051184,0.634269878,0.084937565,1518.413451
628,5600,0.250413462,0.012016603,23.88584535,24.24449485,0.640708588,0.932856792,0.083402231,1497.678526
629,5800,0.279613677,0.006100878,23.80106737,24.54341894,0.503790233,0.791897257,0.086847465,1505.832684
630,6000,0.262824539,0.003110171,23.66373877,25.7447374,0.692398007,0.5811816,0.08286074,1497.266896
631,6200,0.213913328,0.011706112,23.75428943,25.79441733,1.055847225,0.523606298,0.082206625,1502.030513
632,6400,0.232537577,0.007369668,23.40785137,25.25276695,0.890468695,0.585252622,0.085793245,1509.807983
633,6600,0.223930801,0.016036766,23.62622936,25.08785917,1.043504326,0.510858345,0.082965642,1511.308373
634,6800,0.197628386,0.010819988,23.75699303,25.50385653,0.976401509,0.502183932,0.084112298,1514.80454
635,7000,0.191966903,0.002680447,23.57724302,25.86095571,0.833182996,0.69454454,0.081959665,1506.194602
636,7200,0.166400667,0.007718218,23.58823442,26.0274041,1.037968721,0.564736274,0.08662436,1500.144547
637,7400,0.095573894,0.01086547,24.07892656,25.48574071,0.849462712,0.836446407,0.084478308,1493.842234
638,7600,0.11424538,0.011710375,23.58189119,24.23281032,0.887228441,0.930552085,0.083869841,1466.18815
639,7800,0.136289052,0.01291256,23.69433337,25.02523329,0.562167279,0.838631008,0.084107301,1514.526542
640,8000,0.141951473,0.001392482,24.18012143,24.26855506,0.544094077,0.786834749,0.080868895,1482.997395
641,8200,0.141171093,0.010242738,24.01091673,25.26041548,0.569275124,0.563063167,0.082113451,1459.389699
642,8400,0.160800221,0.006882495,23.80045614,25.69221669,0.684522813,0.649661421,0.081426814,1500.23034
643,8600,0.158616994,0.020322867,23.90446549,24.5966108,1.029946468,0.768960376,0.083327397,1491.916375
644,8800,0.143402304,0.003977674,23.46958132,25.3298295,0.817773829,0.632382234,0.085043479,1512.390066
645,9000,0.188113986,0.022403619,23.55389458,24.24888262,0.950472657,0.767504395,0.082965472,1481.80253
646,9200,0.153910712,0.009225816,23.89319344,24.76771866,0.7691983,0.603684466,0.082951679,1501.860039
647,9400,0.196214695,0.016095634,23.81776859,24.85890815,0.505045177,0.830396154,0.083466194,1511.345733
648,9600,0.159809282,0.003806605,23.31236128,25.63579437,0.875043704,0.637040683,0.086092947,1502.110025
649,9800,0.173489859,0.007938504,23.64779875,25.74002364,0.935003055,0.597144244,0.082724451,1513.60413
650,10000,0.209051014,0.009195704,23.52538219,25.5861539,0.866158674,0.557658642,0.085879391,1513.37584
651,10200,0.206725846,0.004210627,23.34670185,25.12497654,0.670789578,0.807912023,0.083754241,1505.937017
652,10400,0.239648837,0.017531869,23.63367091,25.04330653,0.792913365,0.591625042,0.085196633,1504.544072
653,10600,0.214030357,0.005653159,23.88467138,25.68657059,0.748726587,0.955665941,0.081652083,1456.647244
654,10800,0.230007003,0.013475209,23.89816679,24.46655091,0.783329171,0.822255665,0.084548682,1498.487678
655,11000,0.263812704,0.003022017,23.42856383,25.23389837,0.879767553,0.727590646,0.084776138,1501.258531
656,11200,0.261579481,0.014214627,24.07646154,24.30864904,0.720709583,0.767368944,0.083255298,1499.001934
657,11400,0.270071089,0.004488473,23.54274159,25.59010382,0.576901065,0.556497615,0.086068224,1491.303563
658,11600,0.267541937,0.009236974,23.77878236,24.55342171,0.545491902,0.814040928,0.083645442,1512.029265
659,11800,0.238645296,0.00313165,23.65955112,24.75792123,0.763521052,0.759982587,0.084558592,1512.837893
660,12000,0.243503417,0.009922649,23.90717558,24.40630439,0.687007765,0.626891297,0.085574217,1498.551414
661,12200,0.233792825,0.008559984,23.74901168,24.61654683,0.803876985,0.76197142,0.085762285,1506.833078
662,12400,0.204378232,0.003342794,23.53651215,25.83334948,0.799437409,0.549000661,0.083956783,1519.275338
663,12600,0.217095234,0.005144141,23.6626632,25.34273048,0.853808138,0.62727803,0.084414102,1520.62981
664,12800,0.226677116,0.004130632,22.33616808,26.5182166,1.085719821,0.680099962,0.083969303,1419.392882
665,13000,0.294411938,0.001417243,22.56744804,26.28381185,0.753901003,0.642811975,0.084325958,1466.175572
666,13200,0.298727386,0.001967888,22.48967603,26.62054719,0.72698919,0.64950981,0.083844713,1484.928297
667,13400,0.281646276,0.015274996,23.47122927,25.45240518,0.854886776,0.625477076,0.082798521,1494.71907
668,13600,0.285123088,0.002825842,23.71051742,25.06875549,0.842791426,0.520668515,0.084325743,1518.756176
669,13800,0.291198368,0.011108543,23.85487982,24.50239516,0.945576684,0.598015863,0.084968265,1507.378563
670,14000,0.254988854,0.00964042,23.18310312,24.58646766,1.205555432,0.654631233,0.083849558,1466.575426
671,14200,0.283323684,0.019415119,23.68237427,25.13798321,0.663383899,0.744185292,0.084840951,1507.469231
672,14400,0.25260649,0.007253069,23.74091962,25.68953037,1.040139852,0.599293992,0.0871595,1494.031552
673,14600,0.221671281,0.004849401,23.77162274,25.63657201,0.980945929,0.599988927,0.083902318,1513.531096
674,14800,0.225208664,0.00816457,23.75101572,25.37749509,0.853177812,0.718775049,0.082038552,1507.399648
675,15000,0.272903428,0.004151708,23.77659064,24.45674063,0.640146803,0.759231798,0.082888655,1510.118672
676,15200,0.266548503,0.011545881,23.76340835,23.6205449,0.550419553,0.880176404,0.081622479,1469.289194
677,15400,0.201191084,0.010203191,24.05102526,24.68422826,0.958593992,0.584109743,0.083676888,1501.72943
678,15600,0.181846371,0.026614012,23.58854088,25.10802037,0.771752496,0.804655688,0.083576587,1506.680703
679,15800,0.28042734,0.008894867,23.57020338,24.83226728,0.56154164,0.790494977,0.084234843,1517.388045
680,16000,0.239170401,0.02808468,23.89641776,25.30261557,0.735093627,0.741512918,0.085661805,1453.005883
681,16200,0.227886601,0.014067035,23.73485525,25.46261663,1.029925061,0.507199302,0.082094173,1506.305491
682,16400,0.219203992,0.000840377,24.02418166,25.16396708,1.035374041,0.505068487,0.083177743,1506.2114
683,16600,0.280700104,0.00419108,23.51011943,25.3452536,0.839465632,0.607396806,0.082823115,1511.608829
684,16800,0.268157223,0.033894009,23.77198976,24.3769224,0.831984338,0.854509261,0.083609744,1494.60363
685,17000,0.285265115,0.004389878,23.66985941,25.44351057,0.920555409,0.551948763,0.084081485,1518.253651
686,17200,0.275374385,0.003968763,23.84264884,25.20455933,0.990192012,0.53445676,0.085581442,1508.313024
687,17400,0.263671242,0.004092635,23.35170251,25.46583531,0.851046806,0.589569891,0.083121481,1507.986725
688,17600,0.257796482,0.015530011,23.54438543,24.89530011,1.133363515,0.622070626,0.081943499,1495.324632
689,17800,0.276952115,0.006528044,23.72337935,24.96407679,0.877834035,0.69169463,0.083761482,1513.772439
690,18000,0.284123657,0.016493691,24.04198972,25.07903118,1.028436707,0.590239676,0.08301398,1485.114173
691,18200,0.214297805,0.013741612,23.8216169,24.87934487,0.908788959,0.62616639,0.084119269,1514.072029
692,18400,0.29465426,0.004623633,23.76128838,24.74878867,0.732707327,0.656846146,0.084087808,1518.485885
693,18600,0.22725459,0.004024461,23.64186114,24.93723611,0.666581651,0.686570488,0.085633077,1514.018549
694,18800,0.202283672,0.011590611,23.68653365,24.70798592,0.987276483,0.676236445,0.081985818,1494.304679
695,19000,0.167792581,0.002060992,23.70753655,25.33875173,0.939990765,0.554643399,0.084845274,1508.901354
696,19200,0.213658376,0.012894459,23.81487211,25.31669842,0.558623411,0.767806278,0.082602145,1510.783196
697,19400,0.260486686,0.012455765,23.92747221,24.87598846,0.60336803,0.825111746,0.080534892,1484.94329
698,19600,0.262690623,0.014528758,23.68840553,24.5379759,0.575371262,0.786802731,0.086455446,1493.868008
699,19800,0.242879409,0.008361989,23.54306018,24.69280761,0.855331618,0.753312561,0.086141928,1505.057657
700,20000,0.298286791,0.00372476,23.74093921,24.4301327,0.863082957,0.687779256,0.083945661,1509.611068
701,20200,0.290753445,0.006878739,23.5046949,25.69794753,0.864865017,0.59634777,0.08509593,1501.248974
702,20400,0.293538447,0.005014873,23.85198808,24.8266014,0.866120715,0.867960312,0.084040715,1502.564534
703,20600,0.286746124,0.009898455,23.72772927,24.60102504,0.720073474,0.854413748,0.085067401,1506.242943
704,20800,0.250184414,0.002911353,23.83994773,24.79567884,0.766851849,0.715139836,0.08353409,1517.700777
705,21000,0.268051727,0.006040883,23.43315566,25.19139977,1.124316111,0.59750044,0.081560973,1497.285317
706,21200,0.29193807,0.003528705,23.54186928,24.88340173,0.687176884,0.64686523,0.084035008,1519.508247
707,21400,0.284602211,0.009439021,23.63657494,25.20135139,0.536102693,0.725352398,0.08298023,1510.72012
708,21600,0.243705079,0.002117099,23.72549128,25.13086905,0.610482098,0.745213351,0.083401324,1519.196148
709,21800,0.261941061,0.003521857,23.51218636,25.23847793,0.69483422,0.696528494,0.088667157,1483.805165
710,22000,0.260922716,0.006053193,23.48476575,25.39708878,0.73978198,0.683948956,0.082451856,1501.134104
711,22200,0.28992608,0.007173995,23.463477,24.64703747,0.795288789,0.61870723,0.083612111,1511.875266
712,22400,0.288030861,0.001181491,23.7518908,24.81731977,0.719775416,0.652721212,0.083847371,1513.371476
713,22600,0.266409686,0.030325329,23.73401962,24.52602868,1.037624973,0.64804976,0.082814765,1500.834739
714,22800,0.255714117,0.00161368,23.27605923,26.26025818,0.820182641,0.563580336,0.085365783,1507.544817
715,23000,0.269908664,0.005750465,23.66911899,24.79122339,0.616159512,0.806873925,0.085504261,1510.544584
716,23200,0.156927746,0.011378132,23.82100369,25.24658854,0.652670402,0.8134219,0.083789689,1504.906313
717,23400,0.118502232,0.016687422,23.89623451,25.5699191,1.06060208,0.5607212,0.082402,1491.386441
718,23600,0.246801814,0.012881509,23.94910919,24.87975919,0.926051139,0.588917366,0.082118116,1500.215509
719,23800,0.22691979,0.010013719,24.0097227,25.33944889,0.662155762,0.706576689,0.08295847,1487.769536
720,24000,0.192391651,0.002490261,23.37030343,25.60771069,0.932862126,0.593957979,0.083438665,1516.02555
721,24200,0.198821552,0.012565356,23.56707204,24.56718443,0.605000278,0.74520823,0.084351501,1490.678417
722,24400,0.100938271,0.017364453,23.71050249,24.73522861,0.682364735,0.915245443,0.08065279,1491.721928
723,24600,0.122462523,0.007679315,23.41735549,25.54786816,0.830402465,0.651307066,0.085188664,1512.513569
724,24800,0.180577023,0.010187676,23.68567333,25.45794553,0.900126849,0.532516434,0.084495745,1515.014146
725,25000,0.175581496,0.00708591,23.90829072,25.33344743,0.753725186,0.606038269,0.086637703,1498.742741
726,25200,0.154361572,0.017899543,23.74403875,24.34975245,0.88048242,0.771808956,0.082110868,1492.76387
727,25400,0.162072437,0.004712276,23.69191657,26.19093433,0.696204592,0.559544642,0.08354484,1496.220637
728,25600,0.181292935,0.0032346,23.64647428,26.12599483,0.799405844,0.538763366,0.083208993,1512.405091
729,25800,0.210558568,0.001292829,22.77105079,27.21324357,1.034534404,0.544918748,0.08647849,1491.855092
730,26000,0.241689133,0.003999941,23.41764077,25.68056471,0.500121838,0.677594793,0.08588895,1511.821662
731,26200,0.171477439,0.025434599,23.6139768,24.96937141,1.045363661,0.592232416,0.0848821,1505.119133
732,26400,0.182916214,0.013666349,23.94276013,25.29681529,0.964372482,0.570345746,0.083884091,1496.563479
733,26600,0.229970141,0.011387499,23.48112155,25.39153393,0.682317032,0.614932658,0.083482363,1507.897086
734,26800,0.212344177,0.004336901,23.57227005,25.49360723,0.90294755,0.564932406,0.084277679,1508.633705
735,27000,0.192627577,0.005529576,23.86092701,25.34727213,1.04246958,0.510648772,0.082035545,1501.539076
736,27200,0.181794293,0.014038766,23.64521198,25.22275526,0.974364407,0.521609957,0.084014642,1506.534849
737,27400,0.199870092,0.004167824,23.20509346,25.65421675,0.896284181,0.583602838,0.084603787,1512.469615
738,27600,0.234749972,0.012234138,23.45102345,25.44060444,0.671733132,0.544476175,0.084228936,1491.125859
739,27800,0.186964806,0.005124581,23.55657087,25.03463355,0.939304003,0.699534108,0.084844989,1508.713461
740,28000,0.219636924,0.001195347,23.48761508,25.23581178,0.619368761,0.693116477,0.083005748,1518.339046
741,28200,0.171948548,0.007637449,23.62230563,25.3470998,0.710354611,0.766370037,0.084461631,1510.503303
742,28400,0.121274805,0.008930461,23.55830197,24.92721099,1.006583165,0.62893763,0.084726994,1498.271739
743,28600,0.070344756,0.005426985,23.59923042,26.20920353,0.946740923,0.622780978,0.084474653,1512.131106
744,28800,0.041635956,0.009444696,23.6039635,26.63050167,1.036707305,0.596422715,0.083766962,1505.387224
745,29000,0.049506234,0.006394638,23.50430854,26.26757468,1.150878986,0.511656975,0.083862362,1508.659826
746,29200,0.08341239,0.009695397,23.44918572,25.96130011,0.520872856,0.683053192,0.083564974,1511.116011
747,29400,0.048781082,0.003102798,23.46176423,26.97633849,0.69781509,0.613557515,0.083924861,1508.323393
748,29600,0.030637854,0.010161875,23.25314493,26.52397498,0.732251113,0.566681116,0.082202412,1513.3183
749,29800,0.050195079,0.006583003,23.21825646,26.10527302,0.649731617,0.843080853,0.083574807,1495.54437
750,30000,0.073159931,0.007635232,23.64653091,25.52077573,0.563861696,0.802485503,0.084525962,1516.619112
